Date,Open,High,Low,Close,Adj Close,Volume
2019-10-14,33.126667,33.220001,32.746666,32.783333,31.180475,1395900
2019-10-15,32.860001,33.006668,32.593334,32.639999,31.044149,1523100
2019-10-16,32.536667,32.746666,32.143333,32.686668,31.088543,2901900
2019-10-17,32.680000,32.823334,32.556667,32.776669,31.174141,3306000
2019-10-18,32.793331,33.016666,32.549999,32.873333,31.266081,2030700
2019-10-21,33.083332,33.083332,32.529999,32.720001,31.120245,1975500
2019-10-22,32.686668,32.930000,32.206669,32.619999,31.025127,3185100
2019-10-23,33.243332,33.853333,32.733334,33.770000,32.118908,4095300
2019-10-24,34.000000,34.000000,33.423332,33.663334,32.017456,2118900
2019-10-25,33.303333,33.496666,32.473331,32.810001,31.205847,3066000
2019-10-28,32.889999,33.026669,32.716667,32.910000,31.300953,1869600
2019-10-29,32.803333,33.396667,32.706669,32.880001,31.272419,1338600
2019-10-30,32.896667,33.463333,32.709999,33.353333,31.722618,1435500
2019-10-31,33.246666,33.410000,32.990002,33.256668,31.630669,1620600
2019-11-01,33.486668,33.486668,32.889999,33.076668,31.459478,1630800
2019-11-04,33.243332,33.259998,32.843334,32.863335,31.256565,1659600
2019-11-05,32.973331,33.020000,32.633331,32.806667,31.202673,1554900
2019-11-06,32.720001,33.360001,32.660000,33.306667,31.678226,2034600
2019-11-07,33.480000,33.556667,33.053333,33.509998,31.871622,2877900
2019-11-08,33.436668,33.753334,33.386665,33.553333,31.912830,2759100
2019-11-11,33.456669,34.193333,33.406666,34.176666,32.505695,2475900
2019-11-12,34.209999,34.209999,33.766666,34.150002,32.480331,2428200
2019-11-13,34.016666,34.583332,33.746666,34.423332,32.740303,2417100
2019-11-14,34.423332,34.436668,34.130001,34.419998,32.737122,2413800
2019-11-15,34.369999,34.716667,34.276669,34.529999,32.841740,7791600
2019-11-18,34.593334,34.893333,34.506668,34.866669,33.161953,2916600
2019-11-19,34.933334,35.080002,34.593334,35.023335,33.310959,2664600
2019-11-20,34.993332,35.270000,34.926666,35.233334,33.510696,2091300
2019-11-21,35.323334,35.410000,34.823334,34.913334,33.206341,2324700
2019-11-22,34.853333,35.009998,34.473331,34.790001,33.089043,2136300
2019-11-25,34.930000,35.006668,34.716667,34.880001,33.174637,2301900
2019-11-26,34.936668,35.063332,34.793331,34.943333,33.234863,1605000
2019-11-27,35.180000,35.180000,34.603333,34.750000,33.050991,4970100
2019-11-29,34.673332,34.956669,34.583332,34.933334,33.225365,794100
2019-12-02,34.889999,34.923332,34.586666,34.820000,33.117565,1657500
2019-12-03,34.653332,34.996666,34.653332,34.826668,33.123917,1662600
2019-12-04,34.840000,35.209999,34.770000,35.070000,33.355343,1812000
2019-12-05,35.123333,35.133331,34.803333,34.889999,33.184151,1796400
2019-12-06,35.006668,35.206669,34.896667,35.076668,33.361698,1805100
2019-12-09,35.003334,35.036667,34.786667,34.880001,33.174637,1455300
2019-12-10,34.846668,34.919998,34.763332,34.869999,33.165127,2181000
2019-12-11,34.843334,34.990002,34.599998,34.630001,32.936855,1740300
2019-12-12,34.533333,34.826668,34.403332,34.709999,33.162983,1253100
2019-12-13,34.616669,34.846668,34.490002,34.826668,33.274452,1493700
2019-12-16,35.056667,35.573334,35.023335,35.066666,33.503746,2221800
2019-12-17,35.186668,35.430000,34.959999,35.333332,33.758537,2101500
2019-12-18,35.423332,35.540001,35.216667,35.306667,33.733055,1338300
2019-12-19,35.446667,35.786667,35.366669,35.673332,34.083378,2531100
2019-12-20,35.913334,36.000000,35.590000,35.866669,34.268097,2583600
2019-12-23,35.876667,35.966667,35.676666,35.723331,34.131145,1544400
2019-12-24,35.693333,35.806667,35.473331,35.563332,33.978275,917100
2019-12-26,35.593334,35.933334,35.593334,35.930000,34.328606,723600
2019-12-27,35.973331,36.093334,35.846668,35.996666,34.392300,1396500
2019-12-30,36.040001,36.040001,35.610001,35.673332,34.083378,1137900
2019-12-31,35.680000,35.853333,35.553333,35.700001,34.108852,926400
2020-01-02,35.753334,35.986668,35.723331,35.939999,34.338165,1923900
2020-01-03,35.660000,36.160000,35.580002,36.093334,34.484657,2164800
2020-01-06,35.930000,36.086666,35.630001,36.070000,34.462368,2155200
2020-01-07,36.000000,36.086666,35.463333,35.473331,33.892288,1673100
2020-01-08,35.503334,35.653332,35.080002,35.276669,33.704384,3501000
2020-01-09,35.423332,35.963333,35.330002,35.783333,34.188473,1590000
2020-01-10,35.916668,35.950001,35.593334,35.613335,34.026054,1281900
2020-01-13,35.666668,35.843334,35.610001,35.696667,34.105671,1184400
2020-01-14,35.753334,35.753334,35.443333,35.516666,33.933693,2115600
2020-01-15,35.466667,36.070000,35.466667,35.953335,34.350899,1869600
2020-01-16,36.186668,36.213333,35.926666,36.103333,34.494213,3255900
2020-01-17,36.153332,36.456669,36.009998,36.436668,34.812691,2372400
2020-01-21,36.373333,36.716667,36.323334,36.416668,34.793579,2201400
2020-01-22,36.459999,36.483334,36.073334,36.380001,34.758541,1757700
2020-01-23,36.349998,36.560001,36.160000,36.543331,34.914597,1449600
2020-01-24,36.553333,36.763332,36.413334,36.736668,35.099316,2087700
2020-01-27,36.376667,36.759998,36.333332,36.593334,34.962372,2938800
2020-01-28,36.610001,37.196667,36.599998,37.046665,35.395500,3175800
2020-01-29,37.383331,38.590000,36.586666,38.446667,36.733097,3825300
2020-01-30,38.416668,38.706669,37.799999,38.653332,36.930565,2971200
2020-01-31,38.616669,38.933334,38.516666,38.820000,37.089794,2736900
2020-02-03,39.093334,39.630001,39.009998,39.263332,37.513367,2156400
2020-02-04,39.646667,40.076668,39.486668,39.556667,37.793636,2600100
2020-02-05,39.746666,39.750000,38.633331,38.823334,37.092983,3060600
2020-02-06,39.070000,39.076668,38.509998,38.616669,36.895535,2731800
2020-02-07,38.656666,38.766666,38.080002,38.110001,36.411442,2878200
2020-02-10,38.040001,38.616669,38.003334,38.576668,36.857307,2823900
2020-02-11,38.573334,38.893333,38.226665,38.266666,36.561127,1389000
2020-02-12,38.299999,38.353333,37.646667,38.020000,36.325455,1747800
2020-02-13,38.056667,38.299999,37.983334,38.133331,36.433731,1229400
2020-02-14,38.213333,38.750000,38.213333,38.733334,37.006985,1591200
2020-02-18,37.833332,38.720001,37.709999,38.556667,36.838200,3255300
2020-02-19,38.656666,39.110001,38.400002,38.423332,36.710812,2179200
2020-02-20,38.516666,38.599998,37.773335,38.163334,36.462391,2076900
2020-02-21,38.080002,38.483334,37.996666,38.393333,36.682148,7581600
2020-02-24,37.613335,38.473331,37.463333,38.246666,36.542011,3653400
2020-02-25,38.303333,38.439999,37.283333,37.470001,35.799973,2890800
2020-02-26,37.490002,38.220001,37.490002,37.673332,35.994232,2844300
2020-02-27,37.333332,37.503334,35.773335,35.816666,34.220325,4027500
2020-02-28,35.076668,35.150002,33.490002,34.183334,32.659794,6843000
2020-03-02,34.333332,36.783333,34.333332,36.706669,35.070660,3792300
2020-03-03,36.913334,38.023335,36.376667,36.689999,35.054726,3951600
2020-03-04,37.389999,38.849998,36.833332,38.790001,37.061134,3619500
2020-03-05,37.523335,38.196667,37.196667,38.033333,36.338184,4935300
2020-03-06,36.956669,37.430000,35.889999,36.833332,35.191669,3780000
2020-03-09,34.240002,36.139999,34.153332,35.240002,33.669361,4302600
2020-03-10,36.106667,36.263332,34.066666,34.900002,33.344505,5967000
2020-03-11,33.953335,33.986668,32.596668,33.106667,31.631107,5482200
2020-03-12,30.476667,31.106667,29.433332,29.543333,28.360798,5299800
2020-03-13,31.049999,32.123333,28.573334,32.016666,30.735132,5042700
2020-03-16,29.000000,30.926666,27.783333,28.436666,27.298428,4251600
2020-03-17,29.156668,31.959999,29.000000,31.676666,30.408739,6676200
2020-03-18,30.146667,31.830000,29.716667,30.523333,29.301571,6797400
2020-03-19,30.590000,30.866667,28.506666,29.333332,28.159203,5260500
2020-03-20,29.940001,29.940001,26.556667,26.833332,25.759270,6484500
2020-03-23,26.856667,26.856667,23.886667,24.286667,23.314547,5381700
2020-03-24,25.636667,27.730000,25.463333,27.663334,26.556053,5926200
2020-03-25,27.663334,30.340000,27.426666,28.986668,27.826414,5907300
2020-03-26,29.350000,32.029999,29.350000,31.273333,30.021551,5097900
2020-03-27,30.013332,31.813334,29.760000,30.926666,29.688761,3381900
2020-03-30,31.343332,33.276669,30.936666,33.146667,31.819902,4312200
2020-03-31,33.173332,33.466667,31.526667,31.650000,30.383142,4547100
2020-04-01,30.040001,31.096666,30.000000,30.756666,29.525564,3176400
2020-04-02,30.683332,31.483334,30.110001,31.320000,30.066349,3711300
2020-04-03,31.510000,31.973333,31.190001,31.740000,30.469540,2555700
2020-04-06,33.296665,34.090000,32.689999,33.863335,32.507889,2750400
2020-04-07,34.906666,35.703335,33.406666,33.646667,32.299889,3376500
2020-04-08,33.843334,34.936668,33.743332,34.709999,33.320663,2234700
2020-04-09,34.926666,36.196667,34.926666,35.973331,34.533432,2221800
2020-04-13,35.096668,35.663334,34.223331,34.430000,33.051872,2416800
2020-04-14,35.216667,35.959999,34.756668,35.853333,34.418228,4153200
2020-04-15,35.369999,36.036667,34.869999,35.333332,33.919044,2489700
2020-04-16,35.630001,36.310001,35.500000,36.103333,34.658226,2168100
2020-04-17,37.033333,37.303333,36.459999,37.080002,35.595798,2321400
2020-04-20,36.590000,36.959999,36.253334,36.593334,35.128616,2768400
2020-04-21,35.906666,36.286667,34.919998,35.090000,33.685448,2905200
2020-04-22,36.166668,36.166668,34.266666,34.876667,33.480652,4088100
2020-04-23,35.656666,35.656666,34.273335,34.616669,33.231064,2715300
2020-04-24,34.923332,35.250000,34.323334,35.209999,33.800644,2530800
2020-04-27,35.703335,37.296665,35.666668,37.209999,35.720589,2767800
2020-04-28,37.843334,38.139999,36.883331,37.070000,35.586197,3018600
2020-04-29,37.583332,37.743332,37.073334,37.200001,35.710987,2481000
2020-04-30,36.250000,37.046665,36.106667,36.556667,35.093407,2081400
2020-05-01,35.666668,35.846668,35.276669,35.540001,34.117439,2192100
2020-05-04,35.270000,35.543331,34.793331,35.376667,33.960644,2168100
2020-05-05,35.846668,36.493332,35.313332,36.276669,34.824627,2899500
2020-05-06,36.590000,36.590000,35.200001,35.209999,33.800644,2130600
2020-05-07,35.583332,36.406666,35.483334,35.776669,34.344635,1900800
2020-05-08,36.403332,36.430000,35.693333,35.863335,34.427834,2685300
2020-05-11,35.326668,36.650002,35.283333,36.413334,34.955818,2049900
2020-05-12,36.666668,36.830002,36.066666,36.166668,34.719021,3211200
2020-05-13,36.173332,36.766666,35.816666,36.296665,34.843815,2783100
2020-05-14,35.783333,36.556667,35.750000,36.493332,35.032604,2379600
2020-05-15,36.596668,37.416668,36.223331,37.360001,35.864586,6235500
2020-05-18,38.306667,38.636665,37.953335,38.313332,36.779758,2595900
2020-05-19,38.066666,38.663334,37.473331,37.543331,36.040585,1923900
2020-05-20,37.663334,38.536667,37.663334,38.236668,36.706161,1594800
2020-05-21,37.953335,38.233334,37.669998,37.996666,36.475773,2166000
2020-05-22,38.026669,38.596668,37.943333,38.446667,36.907761,1321800
2020-05-26,39.473331,39.756668,38.676666,38.759998,37.208549,1835700
2020-05-27,39.259998,39.330002,38.073334,38.396667,36.859760,2537700
2020-05-28,38.776669,39.216667,38.523335,38.790001,37.237343,2142900
2020-05-29,38.773335,39.610001,38.566666,39.486668,37.906128,2495100
2020-06-01,39.766666,39.956669,39.083332,39.626667,38.040531,2788500
2020-06-02,39.750000,39.933334,39.426666,39.746666,38.155724,1557600
2020-06-03,39.990002,40.243332,39.446667,39.779999,38.187721,2108400
2020-06-04,39.700001,39.790001,38.813332,39.310001,37.736530,1803600
2020-06-05,39.846668,40.083332,38.443333,39.966667,38.366924,3228300
2020-06-08,39.790001,40.536667,39.756668,40.433334,38.814907,2877600
2020-06-09,40.119999,40.386665,39.716667,40.029999,38.427708,2477700
2020-06-10,39.856667,40.279999,39.793331,40.003334,38.402115,1539300
2020-06-11,39.496666,39.623333,37.573334,37.750000,36.387547,2598900
2020-06-12,38.486668,38.630001,37.709999,38.383331,36.998020,2116500
2020-06-15,37.513332,39.453335,37.410000,39.123333,37.711315,2343600
2020-06-16,39.563332,40.000000,38.696667,39.509998,38.084026,2267700
2020-06-17,39.689999,39.889999,39.303333,39.376667,37.955502,1779600
2020-06-18,39.246666,39.796665,38.903332,39.763332,38.328209,2304000
2020-06-19,40.093334,40.716667,39.470001,39.610001,38.180416,2968800
2020-06-22,39.706669,40.150002,39.376667,39.903332,38.463161,1519200
2020-06-23,40.073334,40.293331,39.430000,39.533333,38.106514,2118000
2020-06-24,39.410000,39.439999,38.356667,38.426666,37.039791,1880100
2020-06-25,38.333332,39.663334,38.220001,39.563332,38.135429,1664700
2020-06-26,39.373333,39.446667,38.470001,38.606667,37.213295,3161100
2020-06-29,39.133331,39.226665,38.726665,39.183334,37.769150,2247300
2020-06-30,38.943333,39.993332,38.816666,39.823334,38.386055,1887900
2020-07-01,39.866669,40.536667,39.613335,40.253334,38.800529,1809000
2020-07-02,40.860001,41.040001,40.000000,40.020000,38.575615,2269800
2020-07-06,40.496666,40.833332,40.180000,40.360001,38.903347,1436400
2020-07-07,40.086666,40.596668,39.919998,40.156666,38.707348,1391400
2020-07-08,40.316666,40.759998,40.153332,40.566666,39.102554,2049000
2020-07-09,40.756668,40.833332,39.736668,40.266666,38.813381,1691700
2020-07-10,40.433334,41.000000,40.056667,40.959999,39.481693,1406400
2020-07-13,41.340000,42.073334,40.980000,41.000000,39.520248,1859400
2020-07-14,40.996666,41.599998,40.986668,41.599998,40.098591,1300800
2020-07-15,42.000000,42.453335,41.693333,42.279999,40.754051,1603200
2020-07-16,42.180000,42.423332,42.003334,42.343334,40.815109,924300
2020-07-17,42.566666,43.049999,42.406666,42.813332,41.268131,2245800
2020-07-20,42.776669,43.889999,42.773335,43.766666,42.187057,2370300
2020-07-21,43.563332,43.950001,43.163334,43.669998,42.093884,2799900
2020-07-22,44.336666,45.106667,43.849998,44.700001,43.086716,3693600
2020-07-23,44.733334,45.169998,43.666668,43.803333,42.222404,2814300
2020-07-24,43.763332,43.796665,43.016666,43.520000,41.949295,2696100
2020-07-27,43.563332,43.733334,43.373333,43.509998,41.939655,2857500
2020-07-28,43.186668,43.320000,42.466667,42.716667,41.174953,2113800
2020-07-29,42.923332,43.846668,42.840000,43.669998,42.093884,2375700
2020-07-30,43.203335,43.459999,42.889999,43.299999,41.737236,1657200
2020-07-31,43.566666,43.783333,43.003334,43.770000,42.190277,1835700
2020-08-03,43.946667,44.130001,43.316666,43.450001,41.881828,1526700
2020-08-04,43.509998,43.590000,42.930000,43.233334,41.672977,1403100
2020-08-05,43.433334,43.490002,43.013332,43.453335,41.885036,1741800
2020-08-06,43.259998,43.753334,43.166668,43.566666,41.994274,1766700
2020-08-07,43.279999,44.293331,43.203335,44.290001,42.691502,2182500
2020-08-10,44.503334,44.503334,43.523335,43.843334,42.260963,2223000
2020-08-11,44.000000,44.096668,43.373333,43.490002,41.920376,1763100
2020-08-12,43.716667,44.349998,43.413334,43.473331,41.904316,3167700
2020-08-13,43.336666,43.590000,43.016666,43.426666,41.859337,2781000
2020-08-14,43.356667,43.543331,42.903332,43.080002,41.525177,2035200
2020-08-17,43.126667,43.599998,43.000000,43.436668,41.868973,2517300
2020-08-18,43.430000,43.603333,43.110001,43.349998,41.785435,1734300
2020-08-19,43.606667,43.673332,43.103333,43.290001,41.727592,1757400
2020-08-20,43.153332,43.823334,43.153332,43.486668,41.917171,1553700
2020-08-21,43.459999,43.553333,43.080002,43.306667,41.743671,1439700
2020-08-24,43.430000,43.896667,43.230000,43.860001,42.277031,2077200
2020-08-25,43.883331,44.013332,43.250000,43.366669,41.801498,1490400
2020-08-26,43.470001,44.526669,43.403332,44.180000,42.585480,1937400
2020-08-27,44.346668,44.426666,43.939999,43.950001,42.363781,1525800
2020-08-28,44.206669,44.206669,43.810001,43.946667,42.360561,1284300
2020-08-31,44.176666,45.036667,44.043331,44.806667,43.189529,4145100
2020-09-01,44.880001,44.946667,44.430000,44.939999,43.318043,1526100
2020-09-02,45.106667,45.980000,45.000000,45.759998,44.108452,2283300
2020-09-03,45.936668,45.936668,43.963333,44.419998,42.816814,2527200
2020-09-04,44.700001,44.713333,42.866669,43.430000,41.862545,2228400
2020-09-08,42.936668,43.160000,42.060001,42.146667,40.625538,2942100
2020-09-09,42.736668,43.306667,42.336666,43.063332,41.509113,1963800
2020-09-10,43.020000,43.020000,41.573334,41.636665,40.286739,2424600
2020-09-11,42.026669,42.266666,41.580002,41.900002,40.541534,1655700
2020-09-14,42.076668,42.716667,42.076668,42.330002,40.957596,2388000
2020-09-15,42.669998,42.963333,42.430000,42.720001,41.334953,1122300
2020-09-16,42.700001,43.286667,42.380001,42.433334,41.057579,1626000
2020-09-17,41.813332,41.813332,41.196667,41.480000,40.135155,2608800
2020-09-18,41.666668,41.830002,40.596668,40.816666,39.493328,3721500
2020-09-21,40.103333,40.943333,39.896667,40.683334,39.364315,2729700
2020-09-22,40.703335,41.116669,40.086666,41.106667,39.773933,2466300
2020-09-23,41.240002,41.240002,39.866669,39.910000,38.616051,1797600
2020-09-24,39.856667,40.756668,39.750000,40.433334,39.122421,1758300
2020-09-25,40.383331,41.369999,40.230000,41.343334,40.002918,1575300
2020-09-28,41.953335,42.113335,41.326668,41.790001,40.435104,2515500
2020-09-29,41.773335,42.119999,39.336666,40.459999,39.148220,7978200
2020-09-30,40.693333,41.473331,40.433334,40.903332,39.577187,5927400
2020-10-01,41.313332,41.523335,40.956669,41.306667,39.967434,3351900
2020-10-02,40.886665,41.556667,40.753334,41.180000,39.844883,2144100
2020-10-05,41.396667,41.663334,40.900002,41.623333,40.273838,1952100
2020-10-06,41.663334,41.930000,41.029999,41.189999,39.854553,2298600
2020-10-07,41.126667,41.599998,40.726665,40.993332,39.664257,2611200
2020-10-08,41.246666,41.630001,41.106667,41.533333,40.186760,1889400
2020-10-09,42.006668,42.116669,41.573334,41.686668,40.335117,1227900
2020-10-12,41.936668,42.439999,41.750000,42.126667,40.760857,1269600
2020-10-13,42.290001,42.313332,41.779999,42.126667,40.760857,1880400
2020-10-14,42.433334,42.759998,42.336666,42.549999,41.170464,1686300
2020-10-15,42.166668,42.813332,42.049999,42.803333,41.415585,1230300
2020-10-16,42.886665,43.299999,42.626667,42.956669,41.563942,2182500
2020-10-19,43.236668,43.366669,42.463333,42.493332,41.115627,2660400
2020-10-20,42.503334,43.693333,42.503334,42.996666,41.602646,2653200
2020-10-21,43.490002,44.680000,42.666668,44.123333,42.692783,3317700
2020-10-22,44.389999,44.389999,43.326668,43.363335,41.957424,1806900
2020-10-23,43.520000,43.520000,42.476665,43.040001,41.644577,1736100
2020-10-26,42.586666,42.790001,42.189999,42.459999,41.083378,1881300
2020-10-27,42.580002,42.766666,41.689999,41.700001,40.348015,1598700
2020-10-28,41.250000,41.459999,40.340000,40.576668,39.261108,1816200
2020-10-29,40.576668,41.230000,40.250000,40.669998,39.351410,1812300
2020-10-30,40.353333,40.993332,39.919998,40.330002,39.022438,2461200
2020-11-02,40.816666,41.630001,40.753334,41.060001,39.728771,1591200
2020-11-03,41.693333,42.323334,41.389999,41.636665,40.286739,1291500
2020-11-04,42.013332,43.843334,42.009998,43.099998,41.702625,2060100
2020-11-05,43.186668,44.616669,43.186668,44.403332,42.963711,2536200
2020-11-06,44.406666,44.656666,43.936668,44.400002,42.960480,1799400
2020-11-09,46.500000,46.500000,43.083332,43.226665,41.825188,3042300
2020-11-10,43.090000,43.326668,42.016666,42.376667,41.002747,3720000
2020-11-11,42.529999,43.773335,42.509998,43.263332,41.860668,1977000
2020-11-12,43.423332,43.426666,42.153332,42.283333,40.912437,1894500
2020-11-13,42.483334,42.736668,41.770000,41.939999,40.580238,2319900
2020-11-16,42.186668,42.186668,41.376667,41.843334,40.486706,3278400
2020-11-17,41.963333,42.016666,41.220001,41.443333,40.099670,2975400
2020-11-18,41.343334,41.386665,40.743332,40.910000,39.583633,3003900
2020-11-19,41.366669,42.233334,40.953335,41.586666,40.238361,3334800
2020-11-20,41.730000,42.456669,41.553333,42.110001,40.744732,2837700
2020-11-23,42.266666,42.490002,41.613335,42.003334,40.641518,2125500
2020-11-24,42.043331,42.573334,42.016666,42.423332,41.047901,2742300
2020-11-25,42.396667,42.733334,42.346668,42.443333,41.067249,2235600
2020-11-27,42.323334,42.503334,42.093334,42.373333,40.999527,1552800
2020-11-30,42.340000,42.759998,42.143333,42.663334,41.280125,3112800
2020-12-01,42.443333,43.466667,42.443333,43.303333,41.899368,2190600
2020-12-02,43.236668,43.333332,42.750000,43.119999,41.721981,1707900
2020-12-03,42.290001,42.346668,41.090000,41.633331,40.436684,5597100
2020-12-04,41.619999,42.333332,41.560001,41.766666,40.566185,2550300
2020-12-07,41.820000,42.986668,41.816666,42.853333,41.621613,5088300
2020-12-08,42.833332,43.066666,42.433334,42.883331,41.650761,1864200
2020-12-09,42.963333,43.220001,41.360001,42.033333,40.825191,2914500
2020-12-10,41.916668,42.119999,41.543331,41.663334,40.465824,2107200
2020-12-11,41.520000,41.990002,41.336666,41.889999,40.685970,1651800
2020-12-14,42.240002,42.700001,41.299999,41.346668,40.158257,1921800
2020-12-15,41.596668,42.790001,41.549999,42.430000,41.210449,2555100
2020-12-16,42.633331,42.770000,42.236668,42.366669,41.148941,3331200
2020-12-17,42.613335,43.156666,42.433334,42.833332,41.602188,3153900
2020-12-18,42.730000,43.213333,42.650002,42.866669,41.634563,5128200
2020-12-21,42.606667,42.856667,41.426666,42.683334,41.456505,3337200
2020-12-22,42.343334,43.459999,42.246666,43.299999,42.055443,3123300
2020-12-23,43.496666,43.580002,42.646667,42.650002,41.424126,1479300
2020-12-24,42.660000,42.913334,42.529999,42.873333,41.641041,575400
2020-12-28,43.026669,43.073334,42.639999,42.950001,41.715511,1376100
2020-12-29,43.216667,43.290001,42.966667,43.046665,41.809387,910800
2020-12-30,43.259998,43.509998,43.153332,43.380001,42.133152,1199100
2020-12-31,43.333332,44.290001,43.160000,44.246666,42.974907,1533900
2021-01-04,44.576668,44.643333,43.566666,44.003334,42.738564,4331400
2021-01-05,44.096668,44.346668,43.846668,43.990002,42.725616,3305400
2021-01-06,44.116669,45.496666,43.973331,45.133331,43.836086,3068400
2021-01-07,44.980000,45.626667,44.889999,45.599998,44.289341,2645100
2021-01-08,45.143333,46.380001,45.143333,46.270000,44.940079,2361300
2021-01-11,46.070000,47.290001,46.000000,46.966667,45.616726,3387600
2021-01-12,46.996666,47.560001,46.953335,47.306667,45.946953,2839500
2021-01-13,47.356667,47.833332,47.333332,47.496666,46.131485,4243500
2021-01-14,47.740002,47.756668,46.930000,47.376667,46.014935,2877300
2021-01-15,47.146667,47.506668,46.459999,46.680000,45.338299,8262600
2021-01-19,47.403332,47.666668,46.746666,47.419998,46.057026,2688600
2021-01-20,47.793331,48.099998,47.166668,47.889999,46.513515,3801000
2021-01-21,48.029999,48.133331,46.816666,47.133331,45.778599,2078100
2021-01-22,47.096668,47.176666,46.406666,46.806667,45.461327,3381000
2021-01-25,46.846668,47.606667,46.573334,47.433334,46.069973,2508300
2021-01-26,47.576668,47.770000,46.830002,47.043331,45.691185,2914500
2021-01-27,46.830002,47.883331,45.849998,47.066666,45.713852,4776300
2021-01-28,47.123333,47.790001,46.320000,46.343334,45.011307,2938200
2021-01-29,46.033333,46.033333,44.736668,45.090000,43.793995,3366900
2021-02-01,45.509998,46.356667,45.166668,46.203335,44.875336,2619900
2021-02-02,46.376667,47.703335,46.203335,47.536667,46.170338,2709300
2021-02-03,47.426666,47.700001,47.006668,47.386665,46.024647,2638200
2021-02-04,47.553333,48.466667,47.430000,47.856667,46.481140,2472300
2021-02-05,47.939999,48.173332,47.316666,47.529999,46.163860,2040300
2021-02-08,47.700001,47.946667,47.306667,47.483334,46.118538,1480200
2021-02-09,47.546665,47.990002,47.336666,47.709999,46.338688,1261800
2021-02-10,48.000000,48.130001,47.046665,47.490002,46.125019,1575300
2021-02-11,47.680000,47.746666,47.200001,47.456669,46.092648,1398000
2021-02-12,47.503334,47.846668,47.276669,47.330002,45.969612,1454700
2021-02-16,47.683334,48.063332,47.130001,47.996666,46.617115,2549700
2021-02-17,47.740002,48.369999,47.666668,48.230000,46.843742,2334900
2021-02-18,48.093334,48.490002,47.876667,48.293331,46.905262,2128800
2021-02-19,48.396667,48.610001,48.099998,48.143333,46.759571,2007600
2021-02-22,47.813332,47.813332,46.669998,47.206669,45.849827,2730300
2021-02-23,47.036667,47.130001,46.286667,46.779999,45.435421,2970300
2021-02-24,46.603333,47.406666,46.139999,47.330002,45.969612,1826700
2021-02-25,47.360001,47.849998,46.726665,46.773335,45.428951,1938300
2021-02-26,46.816666,46.993332,45.933334,46.096668,44.771732,2818200
2021-03-01,46.560001,47.616669,46.466667,47.290001,45.930763,2086500
2021-03-02,47.193333,47.403332,46.380001,46.880001,45.532551,1857900
2021-03-03,46.700001,46.983334,45.516666,45.570000,44.260201,1862700
2021-03-04,45.876667,46.716667,45.189999,46.000000,44.677841,3552300
2021-03-05,46.349998,48.369999,46.166668,48.233334,46.846981,3595800
2021-03-08,48.296665,49.173332,47.953335,48.330002,46.940880,5225100
2021-03-09,48.286667,49.846668,48.286667,48.883331,47.478291,3341700
2021-03-10,49.026669,49.103333,48.146667,48.183334,46.798424,2215800
2021-03-11,48.299999,48.299999,47.583332,48.033333,46.811417,2143500
2021-03-12,48.186668,48.363335,47.689999,48.139999,46.915363,1391400
2021-03-15,48.096668,48.686668,47.700001,48.663334,47.425388,1592700
2021-03-16,48.686668,49.026669,48.160000,48.490002,47.256466,2699400
2021-03-17,48.320000,48.590000,47.450001,48.006668,46.785423,5062800
2021-03-18,48.020000,48.630001,47.623333,48.313332,47.084290,5465700
2021-03-19,48.333332,48.943333,47.930000,48.580002,47.344173,6569100
2021-03-22,48.580002,49.396667,48.253334,49.040001,47.792477,3654600
2021-03-23,48.616669,49.650002,48.616669,49.189999,47.938660,3894900
2021-03-24,49.240002,49.536667,48.926666,49.110001,47.860691,1930200
2021-03-25,49.173332,49.173332,48.506668,48.856667,47.613804,2036100
2021-03-26,48.889999,50.266666,48.776669,50.240002,48.961945,1861200
2021-03-29,49.943333,50.486668,49.716667,50.279999,49.000923,1556100
2021-03-30,50.203335,50.286667,49.046665,49.150002,47.899673,2118600
2021-03-31,49.096668,49.726665,49.003334,49.153332,47.902924,2665800
2021-04-01,49.389999,50.506668,49.230000,50.283333,49.004177,1964400
2021-04-05,50.333332,50.799999,50.236668,50.700001,49.410248,2197500
2021-04-06,50.590000,50.993332,50.446667,50.886665,49.592159,1449000
2021-04-07,50.873333,50.896667,50.020000,50.259998,48.981430,2040900
2021-04-08,50.630001,51.240002,50.516666,51.173332,49.871532,2213100
2021-04-09,51.403332,52.119999,51.270000,52.033333,50.709656,1765800
2021-04-12,52.126667,52.413334,51.896667,52.029999,50.706409,1774200
2021-04-13,52.130001,52.676666,51.923332,52.643333,51.304142,1590300
2021-04-14,52.306667,52.906666,52.256668,52.480000,51.144962,1657200
2021-04-15,52.576668,53.709999,52.576668,53.349998,51.992832,1976100
2021-04-16,53.639999,53.836666,53.209999,53.389999,52.031811,3037800
2021-04-19,53.290001,53.299999,52.486668,52.876667,51.531532,2464200
2021-04-20,52.973331,53.753334,52.939999,53.226665,51.872631,3034800
2021-04-21,53.476665,53.996666,52.363335,53.106667,51.755684,3333300
2021-04-22,53.463333,54.113335,53.093334,53.240002,51.885628,1927500
2021-04-23,53.403332,54.423332,53.186668,54.156666,52.778973,2037900
2021-04-26,54.270000,54.279999,53.193333,53.343334,51.986336,1659300
2021-04-27,53.263332,53.623333,52.900002,53.599998,52.236469,1989600
2021-04-28,53.723331,53.823334,52.903332,53.216667,51.862888,1906500
