Date,Open,High,Low,Close,Adj Close,Volume
2017-11-14,33.444023,33.870968,33.415562,33.567364,28.223415,17278538
2017-11-15,33.472485,33.681213,33.425049,33.548386,28.207458,13646138
2017-11-16,33.529411,33.757114,33.444023,33.738140,28.367002,13625901
2017-11-17,33.557877,33.671726,33.368122,33.557877,28.215439,15649265
2017-11-20,33.567364,33.633778,33.462997,33.538898,28.199480,12455540
2017-11-21,33.586338,33.899429,33.567364,33.719166,28.351046,13333100
2017-11-22,33.633778,33.681213,33.510437,33.614799,28.263294,11122967
2017-11-24,33.690701,33.738140,33.557877,33.671726,28.311163,6742754
2017-11-27,33.700191,33.823528,33.567364,33.671726,28.311163,10848611
2017-11-28,33.766602,34.051231,33.700191,34.013283,28.598345,13687033
2017-11-29,34.098671,34.544594,34.041744,34.354839,28.885517,16122827
2017-11-30,34.354839,34.611008,34.231499,34.402279,28.925404,24063663
2017-12-01,34.430740,34.629982,34.165085,34.487667,28.997202,19588485
2017-12-04,34.620495,34.743832,34.203037,34.212524,28.765871,14847487
2017-12-05,34.079697,34.335861,33.690701,33.804554,28.422840,23525912
2017-12-06,33.757114,34.041744,33.690701,33.738140,28.367002,18317677
2017-12-07,33.738140,33.814041,33.349148,33.681213,28.319138,16661421
2017-12-08,33.510437,33.937382,33.510437,33.908916,28.510588,15705759
2017-12-11,34.193546,34.402279,33.861481,34.354839,28.885517,15138497
2017-12-12,34.497154,34.933586,34.392788,34.705883,29.180681,23700139
2017-12-13,34.696396,34.914612,34.601517,34.762810,29.228544,16639709
2017-12-14,34.848198,35.000000,34.478176,34.592030,29.084951,15585393
2017-12-15,34.895638,35.322582,34.829224,35.294117,29.675257,39820015
2017-12-18,35.313091,35.436432,35.161289,35.227703,29.619421,17670415
2017-12-19,35.294117,35.322582,34.990513,35.047440,29.467863,14817659
2017-12-20,35.094875,35.237190,34.554081,34.592030,29.084951,15914557
2017-12-21,34.667931,34.724857,34.335861,34.383301,28.909447,15566948
2017-12-22,34.411766,34.516129,34.203037,34.288425,28.829687,9063557
2017-12-26,34.240986,34.411766,34.108158,34.354839,28.885517,11480590
2017-12-27,34.449715,34.592030,34.373814,34.468693,28.981253,8768964
2017-12-28,34.497154,34.658443,34.392788,34.506641,29.013157,6939431
2017-12-29,34.373814,34.620495,34.364326,34.364326,28.893497,12038261
2018-01-02,34.516129,34.648956,34.383301,34.573055,29.068996,17059833
2018-01-03,34.582542,34.886147,34.373814,34.829224,29.284382,14183151
2018-01-04,34.829224,35.028461,34.724857,34.905125,29.348204,13046517
2018-01-05,34.933586,34.990513,34.734344,34.971539,29.404049,13167517
2018-01-08,34.838711,34.914612,34.468693,34.582542,29.076977,19964341
2018-01-09,34.573055,34.762810,34.497154,34.544594,29.045065,16876226
2018-01-10,34.478176,34.734344,34.449715,34.601517,29.092922,18755825
2018-01-11,34.762810,34.819733,34.554081,34.686909,29.164728,15102555
2018-01-12,34.753323,34.914612,34.592030,34.667931,29.148766,20240700
2018-01-16,34.696396,35.085388,34.601517,34.724857,29.196630,30536699
2018-01-17,34.933586,35.455406,34.886147,35.275143,29.659311,25332363
2018-01-18,35.265656,35.265656,34.819733,35.094875,29.507742,19946528
2018-01-19,35.284630,35.370018,34.629982,35.047440,29.467863,31133684
2018-01-22,35.000000,35.170776,34.848198,35.037952,29.459885,21380495
2018-01-23,34.933586,35.180267,34.667931,34.933586,29.372131,18527212
2018-01-24,35.094875,35.170776,34.848198,35.037952,29.459885,18673191
2018-01-25,35.075901,35.426945,35.009487,35.322582,29.699196,18988232
2018-01-26,35.388992,37.087288,35.388992,37.011387,31.119146,51441419
2018-01-29,37.001900,37.409866,36.783680,37.020874,31.127129,36779014
2018-01-30,36.252373,36.764706,35.436432,35.863377,30.153898,48483684
2018-01-31,35.977230,36.043644,34.943073,35.142315,29.547634,35859926
2018-02-01,34.734344,35.483871,34.734344,34.943073,29.652304,29697926
2018-02-02,34.724857,35.341557,34.639469,34.734344,29.475174,25588907
2018-02-05,34.611008,34.819733,32.258064,32.893738,27.913254,42463657
2018-02-06,32.409866,33.662239,32.258064,33.472485,28.404371,56035067
2018-02-07,33.330170,33.823528,33.178368,33.187855,28.162836,30955980
2018-02-08,33.206833,33.368122,31.878557,31.907021,27.075937,45850792
2018-02-09,32.438332,32.666035,31.499050,32.409866,27.502645,49851776
2018-02-12,32.685009,33.083492,32.286530,32.884251,27.905205,38743670
2018-02-13,32.798862,33.235294,32.647060,33.149906,28.130638,21559570
2018-02-14,32.922199,33.529411,32.789375,33.387096,28.331911,24494749
2018-02-15,33.557877,33.899429,33.282730,33.880455,28.750568,22588379
2018-02-16,33.927895,34.781784,33.851994,34.402279,29.193380,27659595
2018-02-20,34.174572,34.620495,34.041744,34.165085,28.992098,27202370
2018-02-21,34.127136,34.715370,33.899429,33.927895,28.790831,25872327
2018-02-22,34.032257,34.297913,33.785580,33.908916,28.774721,23983454
2018-02-23,34.089184,34.440228,33.994308,34.402279,29.193380,17940029
2018-02-26,34.430740,35.303604,34.354839,35.189754,29.861624,25407302
2018-02-27,35.170776,35.332069,34.857685,34.914612,29.628145,23543093
2018-02-28,35.132828,35.370018,34.449715,34.449715,29.233643,28360927
2018-03-01,34.269451,34.411766,33.396584,33.804554,28.686165,30282896
2018-03-02,33.728653,34.222012,33.586338,34.108158,28.943794,22271336
2018-03-05,33.984821,34.421253,33.937382,34.269451,29.080666,22319609
2018-03-06,34.383301,34.383301,33.918407,34.041744,28.887442,18003479
2018-03-07,33.776093,34.231499,33.728653,34.089184,28.927696,23440328
2018-03-08,34.146111,34.629982,34.089184,34.629982,29.386604,21646630
2018-03-09,34.734344,35.028461,34.658443,34.886147,29.603985,19300743
2018-03-12,35.028461,35.104362,34.629982,34.734344,29.475174,26571656
2018-03-13,34.914612,35.066414,34.563568,34.867172,29.587891,29560695
2018-03-14,34.952560,35.094875,34.326378,34.487667,29.265842,23378458
2018-03-15,34.487667,34.924099,34.487667,34.705883,29.451023,20508310
2018-03-16,34.762810,35.142315,34.743832,34.895638,29.612041,34125253
2018-03-19,34.914612,34.914612,34.231499,34.468693,29.249743,20003761
2018-03-20,34.506641,34.677418,34.269451,34.468693,29.249743,20295824
2018-03-21,34.620495,34.848198,34.345352,34.411766,29.201435,19071392
2018-03-22,34.184059,34.288425,33.652752,33.776093,28.662014,22094686
2018-03-23,33.671726,33.681213,32.675522,32.722961,27.768335,29385731
2018-03-26,33.140415,33.349148,32.561668,33.244781,28.211147,24926468
2018-03-27,33.377609,33.738140,32.998100,33.216320,28.186993,28835227
2018-03-28,33.377609,33.975330,33.320683,33.491463,28.420475,26349684
2018-03-29,33.700191,33.842506,33.273247,33.671726,28.573448,24804731
2018-04-02,33.605312,33.908916,32.979126,33.254269,28.219193,28323299
2018-04-03,33.311195,33.908916,33.130932,33.851994,28.726416,21347927
2018-04-04,33.510437,34.373814,33.434536,34.278938,29.088720,22010682
2018-04-05,33.842506,34.155598,33.709679,33.899429,28.766674,25781789
2018-04-06,33.738140,34.032257,33.102467,33.368122,28.315815,22288200
2018-04-09,33.491463,34.089184,33.415562,33.643265,28.549294,20457297
2018-04-10,34.155598,34.250473,33.889942,34.108158,28.943794,20667254
2018-04-11,33.899429,34.222012,33.766602,33.956356,28.814981,13879915
2018-04-12,34.184059,34.629982,34.127136,34.459202,29.241688,23817976
2018-04-13,34.544594,34.629982,34.278938,34.459202,29.241688,17774340
2018-04-16,34.629982,34.848198,34.525616,34.658443,29.410761,15932369
2018-04-17,34.867172,34.895638,34.411766,34.468693,29.249743,17675580
2018-04-18,34.516129,34.715370,34.421253,34.620495,29.378559,14652497
2018-04-19,34.525616,34.810246,34.411766,34.658443,29.410761,16636652
2018-04-20,34.629982,34.905125,34.601517,34.753323,29.491276,22371993
2018-04-23,34.791271,35.000000,34.724857,34.914612,29.628145,25381058
2018-04-24,35.018974,35.360531,34.886147,35.161289,29.837467,27106350
2018-04-25,35.028461,35.142315,34.639469,34.800758,29.531521,27730213
2018-04-26,34.914612,35.199242,34.867172,34.962048,29.668402,20405651
2018-04-27,34.895638,35.208729,34.819733,35.104362,29.789165,14425149
2018-04-30,35.227703,35.275143,34.535103,34.734344,29.475174,28295789
2018-05-01,33.757114,34.203037,32.865276,33.586338,28.500988,51278154
2018-05-02,33.368122,33.557877,32.960152,33.102467,28.090378,29550260
2018-05-03,33.036053,33.092979,32.656548,32.979126,27.985716,23517902
2018-05-04,32.789375,33.197342,32.609108,33.055027,28.050123,19795912
2018-05-07,33.007591,33.330170,32.931690,33.140415,28.122581,21580018
2018-05-08,33.121441,33.292221,32.931690,33.187855,28.162836,28269650
2018-05-09,33.225807,33.595825,33.083492,33.368122,28.315815,20430209
2018-05-10,33.206833,33.500950,33.102467,33.244781,28.486536,30906653
2018-05-11,33.330170,33.738140,33.273247,33.681213,28.860498,21619964
2018-05-14,33.690701,34.079697,33.671726,34.022770,29.153170,21485052
2018-05-15,33.690701,33.946869,33.662239,33.861481,29.014967,19345643
2018-05-16,33.899429,34.041744,33.747627,33.851994,29.006834,21870711
2018-05-17,33.804554,33.946869,33.624287,33.880455,29.031223,13021432
2018-05-18,33.785580,33.918407,33.614799,33.814041,28.974312,15734639
2018-05-21,33.880455,34.032257,33.700191,33.965843,29.104395,17802903
2018-05-22,33.965843,34.240986,33.861481,33.889942,29.039354,14477322
2018-05-23,33.851994,34.184059,33.804554,34.127136,29.242599,20358642
2018-05-24,34.117645,34.240986,33.937382,34.051231,29.177561,17523066
2018-05-25,33.984821,34.079697,33.719166,33.851994,29.006834,15005376
2018-05-29,33.557877,33.899429,33.510437,33.870968,29.023096,28179639
2018-05-30,34.108158,34.392788,34.060722,34.203037,29.307640,29093773
2018-05-31,34.108158,34.345352,34.051231,34.089184,29.210079,30926468
2018-06-01,34.402279,34.421253,34.259960,34.392788,29.470230,22345011
2018-06-04,34.544594,34.686909,34.373814,34.582542,29.632824,19015319
2018-06-05,34.639469,34.762810,34.478176,34.573055,29.624695,21476093
2018-06-06,34.535103,34.696396,34.335861,34.516129,29.575914,19368093
2018-06-07,34.620495,34.715370,34.506641,34.620495,29.665344,17083337
2018-06-08,34.658443,34.829224,34.582542,34.791271,29.811674,16453783
2018-06-11,34.914612,34.914612,34.421253,34.440228,29.510876,19505640
2018-06-12,34.525616,34.535103,34.297913,34.440228,29.510876,16371887
2018-06-13,34.506641,34.639469,34.345352,34.364326,29.445837,16029232
2018-06-14,34.364326,34.525616,34.203037,34.307400,29.397064,19959387
2018-06-15,34.335861,34.525616,34.184059,34.497154,29.559658,49156979
2018-06-18,34.278938,34.364326,33.899429,34.307400,29.397064,24143451
2018-06-19,34.051231,34.497154,34.032257,34.364326,29.445837,18484630
2018-06-20,34.430740,34.705883,34.354839,34.592030,29.640955,21354251
2018-06-21,34.411766,34.497154,34.297913,34.440228,29.510876,16893090
2018-06-22,34.620495,34.762810,34.535103,34.639469,29.681602,27018447
2018-06-25,34.459202,34.592030,34.288425,34.516129,29.575914,20424517
2018-06-26,34.535103,34.715370,34.440228,34.516129,29.575914,25435023
2018-06-27,34.440228,34.677418,34.326378,34.354839,29.437706,29396165
2018-06-28,34.259960,34.620495,34.259960,34.497154,29.559658,16506167
2018-06-29,34.582542,34.705883,34.421253,34.421253,29.494617,20974705
2018-07-02,34.155598,34.506641,34.155598,34.468693,29.535271,14556372
2018-07-03,34.525616,34.705883,34.383301,34.487667,29.551527,9608159
2018-07-05,34.667931,35.018974,34.639469,34.981026,29.974276,20391106
2018-07-06,35.104362,35.332069,34.990513,35.208729,30.169382,18955452
2018-07-09,35.360531,35.550285,35.113853,35.256168,30.210041,22329412
2018-07-10,35.388992,35.578747,35.294117,35.512333,30.429537,20253875
2018-07-11,35.341557,35.493359,35.256168,35.303604,30.250683,17795314
2018-07-12,35.493359,35.635674,35.303604,35.597721,30.502710,16974881
2018-07-13,35.578747,35.664139,35.313091,35.607212,30.510834,15227243
2018-07-16,35.559772,35.626186,35.379505,35.464897,30.388897,17888699
2018-07-17,35.540798,35.834915,35.531307,35.721062,30.608393,15740014
2018-07-18,35.664139,35.796963,35.559772,35.730549,30.616524,20803430
2018-07-19,35.531307,35.673622,35.398483,35.445919,30.372627,16596811
2018-07-20,35.294117,35.417458,35.218216,35.417458,30.348238,15532798
2018-07-23,35.426945,35.588234,35.237190,35.303604,30.250683,20853074
2018-07-24,35.455406,35.815941,35.360531,35.768501,30.649036,17804800
2018-07-25,35.740040,36.119545,35.635674,36.043644,30.884806,17171030
2018-07-26,36.091084,36.404175,36.091084,36.204933,31.023003,24840567
2018-07-27,36.148006,36.508537,36.119545,36.442123,31.226254,22111971
2018-07-30,36.394688,36.698292,36.223907,36.612904,31.372581,21981486
2018-07-31,36.252373,37.941177,36.185959,37.884251,32.461971,50837371
2018-08-01,37.599621,38.254269,37.514233,38.206833,32.738377,32734605
2018-08-02,37.590134,38.159393,37.504745,37.618595,32.508801,31879284
2018-08-03,37.590134,38.576851,37.466793,38.462997,33.238522,27368375
2018-08-06,38.292221,39.108158,38.263756,38.937382,33.648464,27479572
2018-08-07,38.757114,39.136623,38.700191,38.747627,33.484482,18928575
2018-08-08,38.624287,39.506641,38.500950,39.288425,33.951824,25837440
2018-08-09,39.184059,39.250473,38.719166,38.899429,33.615662,20121282
2018-08-10,38.719166,39.193546,38.614799,38.833015,33.558270,18194148
2018-08-13,38.851994,39.098671,38.719166,38.719166,33.459888,19860627
2018-08-14,38.747627,38.937382,38.462997,38.624287,33.377899,17336824
2018-08-15,38.709679,39.127136,38.567364,39.051231,33.746849,22428488
2018-08-16,39.117645,39.345352,38.965843,39.297913,33.960018,16457472
2018-08-17,39.354839,40.028461,39.345352,39.933586,34.509346,25910693
2018-08-20,40.037952,40.578747,39.933586,40.161289,34.706131,22521029
2018-08-21,40.161289,40.265656,39.838711,40.000000,34.566738,18633244
2018-08-22,39.990513,40.170776,39.667931,39.914612,34.492947,15001687
2018-08-23,39.952560,40.151802,39.810246,40.037952,34.599541,21032148
2018-08-24,40.256168,40.313091,39.848198,40.227703,34.763515,21661703
2018-08-27,40.341557,40.436432,39.193546,39.449715,34.091202,24485896
2018-08-28,39.478176,39.639469,39.203037,39.373814,34.025620,19871694
2018-08-29,39.373814,39.487667,39.060722,39.373814,34.025620,15785020
2018-08-30,39.117645,39.762810,39.089184,39.373814,34.025620,16015425
2018-08-31,39.174572,39.449715,38.984821,39.392788,34.042007,20983559
2018-09-04,39.354839,39.421253,39.108158,39.250473,33.919029,15274779
2018-09-05,39.174572,39.772297,39.146111,39.705883,34.312572,21819908
2018-09-06,39.705883,39.762810,39.326378,39.639469,34.255180,18356780
2018-09-07,39.459202,40.180267,39.335861,40.037952,34.599541,21221658
2018-09-10,40.208729,40.531307,39.895638,39.905125,34.484756,21482206
2018-09-11,39.848198,40.256168,39.800758,40.142315,34.689720,19658786
2018-09-12,40.132828,40.597721,40.113853,40.237190,34.771709,17508205
2018-09-13,40.322582,40.721062,40.256168,40.654648,35.132462,18666129
2018-09-14,40.559772,40.796963,40.322582,40.759014,35.222660,16800655
2018-09-17,40.815941,40.967743,40.550285,40.806454,35.263653,16904263
2018-09-18,40.796963,41.442123,40.635674,41.280834,35.673595,20464991
2018-09-19,41.195446,41.442123,40.787476,41.043644,35.468620,23783088
2018-09-20,41.148006,41.631878,41.129032,41.508537,35.870365,18419809
2018-09-21,41.537003,41.935486,41.375713,41.802658,36.124531,37092579
2018-09-24,41.688805,42.182163,41.584438,41.679317,36.017952,18089591
2018-09-25,41.869068,42.020874,41.518028,41.546490,35.903164,15318520
2018-09-26,41.593929,42.039848,41.404175,41.442123,35.812977,18384817
2018-09-27,41.546490,41.916508,41.442123,41.650852,35.993362,14887434
2018-09-28,41.679317,41.878559,41.489563,41.812145,36.132740,15454591
2018-10-01,41.774193,42.239090,41.660343,42.001900,36.296715,16872537
2018-10-02,41.944973,42.115749,41.869068,41.954460,36.255726,18167693
2018-10-03,42.011387,42.542694,42.011387,42.514233,36.739456,23957631
2018-10-04,42.248577,42.495255,42.020874,42.409866,36.649269,18960406
2018-10-05,42.419353,42.694496,42.314991,42.609108,36.821449,18112568
2018-10-08,42.457306,42.998100,42.409866,42.960152,37.124817,24679621
2018-10-09,42.685009,43.462997,42.495255,43.140415,37.280590,21486844
2018-10-10,43.121441,43.387096,42.201138,42.229603,36.493496,33746234
2018-10-11,42.087288,42.210625,40.227703,40.616699,35.099670,44299198
2018-10-12,40.578747,41.707779,40.455406,41.537003,35.894978,30417070
2018-10-15,41.413662,41.470589,40.777988,40.910816,35.353840,24002742
2018-10-16,41.129032,41.726753,40.834915,41.679317,36.017952,22353654
2018-10-17,41.527515,42.504745,41.508537,42.286530,36.542694,23154167
2018-10-18,42.068310,42.220116,41.470589,41.745731,36.075340,22498368
2018-10-19,41.793167,42.533207,41.726753,42.220116,36.485294,19564875
2018-10-22,42.163189,42.229603,41.764706,42.096775,36.378696,18026878
2018-10-23,41.641365,42.049335,41.451614,41.840607,36.157333,23073114
2018-10-24,41.565464,42.020874,40.189754,40.303604,34.829105,36927206
2018-10-25,40.218216,41.688805,39.525616,41.185959,35.591606,38600642
2018-10-26,40.844402,41.062618,40.018974,40.417458,34.927494,30295333
2018-10-29,40.749527,41.442123,40.379505,41.015179,35.444023,31847559
2018-10-30,39.800758,40.882355,39.639469,40.692600,35.165268,35424202
2018-10-31,40.806454,41.423149,40.521824,40.853889,35.304646,28193235
2018-11-01,40.986717,41.584438,40.882355,41.432636,35.804779,24278152
2018-11-02,41.518028,41.593929,40.303604,40.730549,35.198063,24223028
2018-11-05,40.635674,41.385201,40.635674,41.290321,35.681797,21628396
2018-11-06,41.347248,41.356735,40.502846,40.806454,35.263653,22194183
2018-11-07,41.157494,42.277039,41.072105,42.125237,36.403297,36794929
2018-11-08,41.612904,41.935486,41.242886,41.603416,36.229797,25696520
2018-11-09,41.480076,42.324478,41.480076,42.011387,36.585072,26042654
2018-11-12,42.011387,42.267551,41.650852,41.850094,36.444611,21853847
2018-11-13,42.058823,42.182163,41.129032,41.290321,35.957142,20159015
2018-11-14,41.518028,41.603416,40.521824,40.711575,35.453148,28398871
2018-11-15,40.512333,41.166985,40.180267,40.996204,35.701012,25936305
2018-11-16,40.891842,41.537003,40.711575,41.280834,35.948879,24604576
2018-11-19,41.385201,42.001900,41.280834,41.916508,36.502453,23671575
2018-11-20,41.755219,42.115749,41.176472,41.299809,35.965401,22968557
2018-11-21,41.271347,41.271347,40.578747,40.891842,35.610126,19665848
2018-11-23,40.749527,41.318787,40.607212,40.929790,35.643177,8844009
2018-11-26,41.100571,41.261860,40.683113,41.119545,35.808430,20147948
2018-11-27,40.986717,41.888046,40.768501,41.812145,36.411572,19765873
2018-11-28,42.020874,42.618595,41.840607,42.599621,37.097336,19892669
2018-11-29,42.466793,43.481972,42.409866,43.178368,37.601318,26065315
2018-11-30,43.026566,43.889942,42.960152,43.861481,38.196205,45054495
2018-12-03,43.994308,44.003796,43.415562,43.633778,37.997910,26771178
2018-12-04,43.861481,44.089184,42.798862,42.827324,37.295620,28703898
2018-12-06,42.296017,42.685009,41.385201,42.675522,37.163418,32188528
2018-12-07,42.523720,42.637569,41.442123,41.669830,36.287640,27963885
2018-12-10,41.878559,42.277039,40.863377,42.125237,36.684216,26187895
2018-12-11,41.821632,42.229603,41.337761,41.755219,36.362003,23904931
2018-12-12,42.077801,42.552181,41.888046,41.897533,36.485931,20180938
2018-12-13,42.182163,42.599621,41.944973,42.286530,36.824680,23613921
2018-12-14,41.821632,41.859585,41.204933,41.555977,36.188484,33024982
2018-12-17,41.271347,41.717270,40.777988,40.901329,35.618397,38651866
2018-12-18,41.242886,41.271347,39.886147,40.227703,35.031773,31125779
2018-12-19,40.635674,40.787476,39.430740,39.819733,34.676502,36937957
2018-12-20,39.573055,40.237190,39.402279,39.800758,34.659977,34494680
2018-12-21,39.506641,40.673622,39.326378,39.781784,34.643459,61928192
2018-12-24,39.667931,39.810246,38.444023,38.472485,33.503262,19778205
2018-12-26,38.576851,40.037952,38.349148,40.028461,34.858276,25437131
2018-12-27,39.667931,40.654648,39.146111,40.654648,35.403576,28894672
2018-12-28,40.815941,41.309299,40.616699,40.759014,35.494465,25480977
2018-12-31,40.996204,41.489563,40.891842,41.413662,36.064548,20534028
2019-01-02,40.910816,41.271347,40.455406,41.034157,35.734062,26430315
2019-01-03,41.024670,41.119545,39.800758,39.886147,34.734337,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,35.527512,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,35.717533,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,35.882790,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,35.808430,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,34.957409,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,35.428368,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,35.006992,17605173
2019-01-15,40.417458,41.024670,40.256168,40.540798,35.304432,25865371
2019-01-16,40.407970,40.597721,39.876659,39.952560,34.792179,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,35.089607,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,35.139191,38618455
2019-01-22,40.237190,40.502846,39.781784,40.104362,34.924366,29444122
2019-01-23,39.838711,40.037952,39.421253,40.000000,34.833481,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,33.833752,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,33.577625,35862455
2019-01-28,38.425049,38.453510,37.457306,37.504745,32.660530,39329694
2019-01-29,37.476280,38.757114,37.447819,38.681213,33.685028,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,34.354271,36067880
2019-01-31,39.259960,40.436432,39.231499,40.275143,35.379402,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,35.737785,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,35.371067,19426485
2019-02-05,40.256168,40.540798,39.905125,39.952560,35.096039,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,35.279388,16450410
2019-02-07,39.952560,39.990513,39.098671,39.563568,34.754326,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,35.196049,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,34.737656,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,34.896004,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,34.754326,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,34.979355,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,35.337727,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,35.504421,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,35.171047,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,35.121037,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,35.804459,24779329
2019-02-25,40.834915,41.148006,40.740040,40.872864,35.904465,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,35.854465,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,35.779453,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,36.129494,39002427
2019-03-01,41.375713,41.546490,41.072105,41.138519,36.137833,26667781
2019-03-04,41.214420,41.356735,40.683113,40.863377,35.896130,22805820
2019-03-05,40.882355,41.034157,40.654648,40.692600,35.746117,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,34.887676,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,34.495953,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,34.079239,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,34.587646,29161545
2019-03-12,39.563568,39.772297,39.250473,39.592030,34.779327,24170539
2019-03-13,39.724857,39.971539,39.421253,39.857685,35.012680,23715316
2019-03-14,39.848198,39.924099,39.022770,39.079697,34.329273,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,34.820999,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,34.846001,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,35.254387,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,35.146038,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,35.296055,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,34.879337,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,34.912685,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,35.354401,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,35.021019,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,35.246056,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,35.396065,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,35.704441,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,35.762783,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,35.704441,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,35.621098,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,35.829456,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,35.954472,15410323
